year,country_code,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best
2011,FIN,Education,All,HiY,94.67871452,91.32902592,96.56004088
2012,FIN,Education,All,HiY,90.60098162,87.58343924,96.65616582
2013,FIN,Education,All,HiY,91.55287715,88.53533477,96.65616582
2014,FIN,Education,All,HiY,91.64127104,88.62372865,96.65616582
2015,FIN,Education,All,HiY,90.26621617,87.305913,96.56702496
2016,FIN,Education,All,HiY,90.63775636,87.67745318,96.56702496
2006,FIN,Education,Female,HiY,97.90474334,96.7530344,96.71182788
2007,FIN,Education,Female,HiY,97.7287613,96.57705236,96.71182788
2008,FIN,Education,Female,HiY,97.2572977,96.10558875,96.71182788
2009,FIN,Education,Female,HiY,96.91754852,95.27626605,96.56004088
2010,FIN,Education,Female,HiY,96.67005819,95.02877573,96.56004088
2011,FIN,Education,Female,HiY,96.34683635,94.70555388,96.56004088
2012,FIN,Education,Female,HiY,94.03972781,91.43204497,96.65616582
2013,FIN,Education,Female,HiY,95.03817984,92.43049701,96.65616582
2014,FIN,Education,Female,HiY,95.06709749,92.45941465,96.65616582
2015,FIN,Education,Female,HiY,94.49953842,91.49581061,96.56702496
2016,FIN,Education,Female,HiY,94.86260765,91.85887984,96.56702496
2006,FIN,Education,Male,HiY,95.62062058,93.11879219,96.71182788
2007,FIN,Education,Male,HiY,95.26923315,92.76740476,96.71182788
2008,FIN,Education,Male,HiY,94.65176525,92.14993686,96.71182788
2009,FIN,Education,Male,HiY,91.79057018,88.65179111,96.56004088
2010,FIN,Education,Male,HiY,91.62020986,88.48143078,96.56004088
2011,FIN,Education,Male,HiY,91.3857763,88.24699723,96.56004088
2012,FIN,Education,Male,HiY,86.49572443,83.72045352,96.65616582
2013,FIN,Education,Male,HiY,87.40351483,84.62824392,96.65616582
2014,FIN,Education,Male,HiY,87.54931427,84.77404336,96.65616582
2015,FIN,Education,Male,HiY,86.27500156,83.57740251,96.56702496
2016,FIN,Education,Male,HiY,86.65492281,83.95732376,96.56702496
2006,FJI,Education,All,Core,94.55670577,91.96333536,97.1401355
2007,FJI,Education,All,Core,92.88285166,90.35160249,97.07219792
2008,FJI,Education,All,Core,92.62933054,90.09808138,97.07219792
2009,FJI,Education,All,Core,92.37742037,89.78239326,96.97669542
2010,FJI,Education,All,Core,92.37742037,89.78239326,96.97669542
2011,FJI,Education,All,Core,94.0924907,91.50986087,97.12756567
2012,FJI,Education,All,Core,93.05328132,90.53434784,97.15278802
2013,FJI,Education,All,Core,91.60969908,89.09076561,97.15278802
2014,FJI,Education,All,Core,91.60969908,89.09076561,97.15278802
2015,FJI,Education,All,Core,92.36057722,89.84164375,97.15278802
2016,FJI,Education,All,Core,92.36057722,89.84164375,97.15278802
2006,FJI,Education,Female,Core,96.94480745,94.23533803,97.1401355
2007,FJI,Education,Female,Core,95.53896169,92.84744817,97.07219792
2008,FJI,Education,Female,Core,95.53896169,92.84744817,97.07219792
2009,FJI,Education,Female,Core,94.90044501,92.16576755,96.97669542
2010,FJI,Education,Female,Core,94.90044501,92.16576755,96.97669542
2011,FJI,Education,Female,Core,96.63705811,93.93908156,97.12756567
2012,FJI,Education,Female,Core,96.32074545,93.66447156,97.15278802
2013,FJI,Education,Female,Core,95.22807268,92.57179878,97.15278802
2014,FJI,Education,Female,Core,95.22807268,92.57179878,97.15278802
2015,FJI,Education,Female,Core,95.11263989,92.456366,97.15278802
2016,FJI,Education,Female,Core,95.11263989,92.456366,97.15278802
2006,FJI,Education,Male,Core,92.31505145,89.83086129,97.1401355
2007,FJI,Education,Male,Core,89.53843065,87.15781518,97.07219792
2008,FJI,Education,Male,Core,89.53843065,87.15781518,97.07219792
2009,FJI,Education,Male,Core,90.00387544,87.54035822,96.97669542
2010,FJI,Education,Male,Core,90.00387544,87.54035822,96.97669542
2011,FJI,Education,Male,Core,92.32764205,89.85356299,97.12756567
2012,FJI,Education,Male,Core,91.23214005,88.84216799,97.15278802
2013,FJI,Education,Male,Core,88.23351462,85.84354256,97.15278802
2014,FJI,Education,Male,Core,88.23351462,85.84354256,97.15278802
2015,FJI,Education,Male,Core,89.77846114,87.38848908,97.15278802
2016,FJI,Education,Male,Core,89.77846114,87.38848908,97.15278802
2006,FRA,Education,All,Core,96.77888962,96.77888962,100
2007,FRA,Education,All,Core,96.74781257,96.74781257,100
2008,FRA,Education,All,Core,96.6623631,96.6623631,100
2009,FRA,Education,All,Core,96.83113597,96.83113597,100
2010,FRA,Education,All,Core,97.30623016,97.30623016,100
2011,FRA,Education,All,Core,96.77794821,96.77794821,100
2012,FRA,Education,All,Core,97.1488937,97.1488937,100
2013,FRA,Education,All,Core,98.05164479,98.05164479,100
2014,FRA,Education,All,Core,98.08646823,98.08646823,100
2015,FRA,Education,All,Core,98.14581534,98.14581534,100
2016,FRA,Education,All,Core,98.14581534,98.14581534,100
2006,FRA,Education,Female,Core,97.37258298,97.37258298,100
2007,FRA,Education,Female,Core,97.32817736,97.32817736,100
2008,FRA,Education,Female,Core,97.27830121,97.27830121,100
2009,FRA,Education,Female,Core,97.54891898,97.54891898,100
2010,FRA,Education,Female,Core,98.13301859,98.13301859,100
2011,FRA,Education,Female,Core,98.11780021,98.11780021,100
2012,FRA,Education,Female,Core,98.72501604,98.72501604,100
2013,FRA,Education,Female,Core,99.06175067,99.06175067,100
2014,FRA,Education,Female,Core,99.09172073,99.09172073,100
2015,FRA,Education,Female,Core,99.08114477,99.08114477,100
2016,FRA,Education,Female,Core,99.08114477,99.08114477,100
2006,FRA,Education,Male,Core,96.2124319,96.2124319,100
2007,FRA,Education,Male,Core,96.19375612,96.19375612,100
2008,FRA,Education,Male,Core,96.07467043,96.07467043,100
2009,FRA,Education,Male,Core,96.14713009,96.14713009,100
2010,FRA,Education,Male,Core,96.51988104,96.51988104,100
2011,FRA,Education,Male,Core,95.51241836,95.51241836,100
2012,FRA,Education,Male,Core,95.6663311,95.6663311,100
2013,FRA,Education,Male,Core,96.62801277,96.62801277,100
2014,FRA,Education,Male,Core,96.69037153,96.69037153,100
2015,FRA,Education,Male,Core,96.91791389,96.91791389,100
2016,FRA,Education,Male,Core,96.91791389,96.91791389,100
2006,FRA,Education,All,HiY,84.40923011,81.80976622,96.38560432
2007,FRA,Education,All,HiY,84.3665448,81.76708091,96.38560432
2008,FRA,Education,All,HiY,84.39380508,81.79434119,96.38560432
2009,FRA,Education,All,HiY,85.29637914,82.55952619,96.3012833
2010,FRA,Education,All,HiY,85.71155542,82.97470247,96.3012833
2011,FRA,Education,All,HiY,85.73021155,82.9933586,96.3012833
2012,FRA,Education,All,HiY,86.46302195,83.80573983,96.40789936
2013,FRA,Education,All,HiY,86.7040947,84.04681258,96.40789936
2014,FRA,Education,All,HiY,86.69219946,84.03491735,96.40789936
2015,FRA,Education,All,HiY,85.68042301,83.12967341,96.45257079
2016,FRA,Education,All,HiY,85.68042301,83.12967341,96.45257079
2006,FRA,Education,Female,HiY,85.67176436,83.02352451,96.38560432
2007,FRA,Education,Female,HiY,85.64955237,83.00131252,96.38560432
2008,FRA,Education,Female,HiY,85.65232355,83.0040837,96.38560432
2009,FRA,Education,Female,HiY,86.39037898,83.61782135,96.3012833
2010,FRA,Education,Female,HiY,86.84611483,84.0735572,96.3012833
2011,FRA,Education,Female,HiY,86.85894427,84.08638664,96.3012833
2012,FRA,Education,Female,HiY,88.46903516,85.70191162,96.40789936
2013,FRA,Education,Female,HiY,88.46903516,85.70191162,96.40789936
2014,FRA,Education,Female,HiY,88.46903516,85.70191162,96.40789936
2015,FRA,Education,Female,HiY,86.69533414,84.10124115,96.45257079
2016,FRA,Education,Female,HiY,86.69533414,84.10124115,96.45257079
2006,FRA,Education,Male,HiY,82.09039929,79.61291128,96.38560432
2007,FRA,Education,Male,HiY,82.02819446,79.55070645,96.38560432
2008,FRA,Education,Male,HiY,82.07887329,79.60138528,96.38560432
2009,FRA,Education,Male,HiY,83.89191769,81.21058144,96.3012833
2010,FRA,Education,Male,HiY,84.26917559,81.58783934,96.3012833
2011,FRA,Education,Male,HiY,84.29354424,81.61220799,96.3012833
2012,FRA,Education,Male,HiY,85.07876366,82.47374492,96.40789936
2013,FRA,Education,Male,HiY,85.07876366,82.47374492,96.40789936
2014,FRA,Education,Male,HiY,85.07876366,82.47374492,96.40789936
2015,FRA,Education,Male,HiY,83.75411125,81.28106455,96.45257079
2016,FRA,Education,Male,HiY,83.75411125,81.28106455,96.45257079
2006,GBR,Education,All,Core,94.91625213,94.91625213,100
2007,GBR,Education,All,Core,90.29067454,90.29067454,100
2008,GBR,Education,All,Core,93.64317158,93.64317158,100
2009,GBR,Education,All,Core,94.03486066,94.03486066,100
2010,GBR,Education,All,Core,94.78676269,94.78676269,100
2011,GBR,Education,All,Core,93.00207356,93.00207356,100
2012,GBR,Education,All,Core,92.37628316,92.37628316,100
2013,GBR,Education,All,Core,96.62588872,96.62588872,100
2014,GBR,Education,All,Core,98.60291892,98.60291892,100
2015,GBR,Education,All,Core,99.24085497,99.24085497,100
2016,GBR,Education,All,Core,99.24085497,99.24085497,100
2006,GBR,Education,Female,Core,96.45291752,96.45291752,100
2007,GBR,Education,Female,Core,91.58173105,91.58173105,100
2008,GBR,Education,Female,Core,94.13473154,94.13473154,100
2009,GBR,Education,Female,Core,94.33358205,94.33358205,100
2010,GBR,Education,Female,Core,95.10404337,95.10404337,100
2011,GBR,Education,Female,Core,93.3286382,93.3286382,100
2012,GBR,Education,Female,Core,92.39689193,92.39689193,100
2013,GBR,Education,Female,Core,94.32420578,94.32420578,100
2014,GBR,Education,Female,Core,96.33129342,96.33129342,100
2015,GBR,Education,Female,Core,96.89021269,96.89021269,100
2016,GBR,Education,Female,Core,96.89021269,96.89021269,100
2006,GBR,Education,Male,Core,93.46637706,93.46637706,100
2007,GBR,Education,Male,Core,89.06684226,89.06684226,100
2008,GBR,Education,Male,Core,93.17389491,93.17389491,100
2009,GBR,Education,Male,Core,93.7482358,93.7482358,100
2010,GBR,Education,Male,Core,94.4844006,94.4844006,100
2011,GBR,Education,Male,Core,92.69098294,92.69098294,100
2012,GBR,Education,Male,Core,92.35668127,92.35668127,100
2013,GBR,Education,Male,Core,93.99403679,93.99403679,100
2014,GBR,Education,Male,Core,95.88135487,95.88135487,100
2015,GBR,Education,Male,Core,96.4614123,96.4614123,100
2016,GBR,Education,Male,Core,96.4614123,96.4614123,100
2006,GBR,Education,All,HiY,82.57456467,79.94019431,96.45531007
2007,GBR,Education,All,HiY,81.71150749,79.07713713,96.45531007
2008,GBR,Education,All,HiY,82.40035863,79.76598827,96.45531007
2009,GBR,Education,All,HiY,83.37746592,80.59973666,96.27018311
2010,GBR,Education,All,HiY,84.81134256,82.03361329,96.27018311
2011,GBR,Education,All,HiY,83.03830996,80.26058069,96.27018311
2012,GBR,Education,All,HiY,82.75208985,79.99071084,96.36244132
2013,GBR,Education,All,HiY,84.53095375,81.76957474,96.36244132
2014,GBR,Education,All,HiY,86.47671317,83.71533416,96.36244132
2015,GBR,Education,All,HiY,85.78780172,83.26364313,96.55732962
2016,GBR,Education,All,HiY,85.78780172,83.26364313,96.55732962
2006,GBR,Education,Female,HiY,83.85089399,81.2083419,96.45531007
2007,GBR,Education,Female,HiY,82.78956809,80.147016,96.45531007
2008,GBR,Education,Female,HiY,83.1814713,80.53891921,96.45531007
2009,GBR,Education,Female,HiY,83.84397279,81.07044188,96.27018311
2010,GBR,Education,Female,HiY,85.30099648,82.52746557,96.27018311
2011,GBR,Education,Female,HiY,83.40536084,80.63182994,96.27018311
2012,GBR,Education,Female,HiY,82.76974643,80.0254384,96.36244132
2013,GBR,Education,Female,HiY,84.69706029,81.95275225,96.36244132
2014,GBR,Education,Female,HiY,86.70414793,83.95983989,96.36244132
2015,GBR,Education,Female,HiY,86.69884764,84.13993104,96.55732962
2016,GBR,Education,Female,HiY,86.69884764,84.13993104,96.55732962
2006,GBR,Education,Male,HiY,81.95022617,79.27901705,96.45531007
2007,GBR,Education,Male,HiY,81.26878343,78.59757432,96.45531007
2008,GBR,Education,Male,HiY,82.23603085,79.56482173,96.45531007
2009,GBR,Education,Male,HiY,82.54647897,79.78832862,96.27018311
2010,GBR,Education,Male,HiY,83.96022175,81.2020714,96.27018311
2011,GBR,Education,Male,HiY,82.30406049,79.54591014,96.27018311
2012,GBR,Education,Male,HiY,83.05010436,80.23736545,96.36244132
2013,GBR,Education,Male,HiY,84.68745988,81.87472097,96.36244132
2014,GBR,Education,Male,HiY,86.57477796,83.76203905,96.36244132
2015,GBR,Education,Male,HiY,84.82837853,82.35409527,96.55732962
2016,GBR,Education,Male,HiY,84.82837853,82.35409527,96.55732962
2006,GEO,Education,All,Core,88.55346618,84.878578,95.66134278
2007,GEO,Education,All,Core,90.16801657,86.91636961,96.30998075
2008,GEO,Education,All,Core,94.51009903,91.34776752,96.4744496
2009,GEO,Education,All,Core,93.75057502,90.56628194,96.3636109
2010,GEO,Education,All,Core,93.75057502,90.56628194,96.3636109
2011,GEO,Education,All,Core,90.49768839,87.31339532,96.3636109
2012,GEO,Education,All,Core,91.97658519,88.79229212,96.3636109
2013,GEO,Education,All,Core,95.96362804,93.63698163,97.48655656
2014,GEO,Education,All,Core,97.56220464,95.34903066,97.68539464
2015,GEO,Education,All,Core,98.58460482,96.41733775,97.78675101
2016,GEO,Education,All,Core,99.49722404,97.37657099,97.87391067
2006,GEO,Education,Female,Core,89.25550565,85.56190555,95.66134278
2007,GEO,Education,Female,Core,87.72262712,84.02902702,95.66134278
2008,GEO,Education,Female,Core,89.02093446,85.92800621,96.4744496
2009,GEO,Education,Female,Core,89.02093446,85.92800621,96.4744496
2010,GEO,Education,Female,Core,89.02093446,85.92800621,96.4744496
2011,GEO,Education,Female,Core,90.84166474,87.74873649,96.4744496
2012,GEO,Education,Female,Core,91.6587125,88.56578425,96.4744496
2013,GEO,Education,Female,Core,94.21372384,91.88026884,97.48655656
2014,GEO,Education,Female,Core,96.12679469,93.88937884,97.68539464
2015,GEO,Education,Female,Core,97.52969793,95.32815884,97.78675101
2016,GEO,Education,Female,Core,97.79423884,96.21000884,97.87391067
2006,GEO,Education,Male,Core,87.88405952,84.22779156,95.66134278
2007,GEO,Education,Male,Core,89.12098808,85.46472012,95.66134278
2008,GEO,Education,Male,Core,92.81191282,89.58061444,96.4744496
2009,GEO,Education,Male,Core,92.81191282,89.58061444,96.4744496
2010,GEO,Education,Male,Core,92.81191282,89.58061444,96.4744496
2011,GEO,Education,Male,Core,92.30903535,89.07773697,96.4744496
2012,GEO,Education,Male,Core,94.37290973,91.14161135,96.4744496
2013,GEO,Education,Male,Core,94.70694684,92.38649055,97.48655656
2014,GEO,Education,Male,Core,95.88667819,93.69518055,97.68539464
2015,GEO,Education,Male,Core,96.82286813,94.68589555,97.78675101
2016,GEO,Education,Male,Core,97.80831527,95.71359555,97.87391067
2015,GEO,Education,All,HiY,69.44173494,59.22609004,78.54330654
2016,GEO,Education,All,HiY,70.35267593,60.18364504,78.6304662
2015,GEO,Education,Female,HiY,73.44744406,62.13972692,78.54330654
2016,GEO,Education,Female,HiY,73.71198497,63.02157692,78.6304662
2015,GEO,Education,Male,HiY,66.55871854,57.05318977,78.54330654
2016,GEO,Education,Male,HiY,67.54416568,58.08088977,78.6304662
2006,GHA,Education,All,Core,56.44304395,51.56314704,89.98187941
2007,GHA,Education,All,Core,62.86033752,57.43420342,90.16067578
2008,GHA,Education,All,Core,65.4114312,60.34951724,90.80751869
2009,GHA,Education,All,Core,63.45347269,58.70410183,91.02595636
2010,GHA,Education,All,Core,63.45347269,58.70410183,91.02595636
2011,GHA,Education,All,Core,65.72173897,60.97236812,91.02595636
2012,GHA,Education,All,Core,64.78963265,60.0402618,91.02595636
2013,GHA,Education,All,Core,70.32747361,66.45793397,93.38313894
2014,GHA,Education,All,Core,70.99701629,67.30824374,93.50374986
2015,GHA,Education,All,Core,73.8915866,70.02843357,93.61468072
2016,GHA,Education,All,Core,71.56013352,67.77616576,93.71863455
2006,GHA,Education,Female,Core,54.82950611,50.30255812,89.98187941
2007,GHA,Education,Female,Core,61.23439172,56.13470017,90.16067578
2008,GHA,Education,Female,Core,64.02461541,59.23664178,90.80751869
2009,GHA,Education,Female,Core,62.19578187,57.67548939,91.02595636
2010,GHA,Education,Female,Core,62.19578187,57.67548939,91.02595636
2011,GHA,Education,Female,Core,64.52363902,60.00334654,91.02595636
2012,GHA,Education,Female,Core,64.52363902,60.00334654,91.02595636
2013,GHA,Education,Female,Core,69.5114986,65.76172265,93.38313894
2014,GHA,Education,Female,Core,70.5779612,66.95918083,93.50374986
2015,GHA,Education,Female,Core,73.65471285,69.84201175,93.61468072
2016,GHA,Education,Female,Core,72.10261552,68.31802276,93.71863455
2006,GHA,Education,Male,Core,58.00503153,52.78375895,89.98187941
2007,GHA,Education,Male,Core,64.43344715,58.69152491,90.16067578
2008,GHA,Education,Male,Core,66.75304365,61.42624225,90.80751869
2009,GHA,Education,Male,Core,64.66805022,59.69746799,91.02595636
2010,GHA,Education,Male,Core,64.66805022,59.69746799,91.02595636
2011,GHA,Education,Male,Core,66.87924417,61.90866194,91.02595636
2012,GHA,Education,Male,Core,66.87924417,61.90866194,91.02595636
2013,GHA,Education,Male,Core,71.11038422,67.1259265,93.38313894
2014,GHA,Education,Male,Core,71.39873377,67.64286149,93.50374986
2015,GHA,Education,Male,Core,74.1184925,70.20702063,93.61468072
2016,GHA,Education,Male,Core,71.04229252,67.25892246,93.71863455
2006,GIN,Education,All,Core,54.4377694,46.25463867,80.63775784
2007,GIN,Education,All,Core,55.27694355,47.17248535,80.77279665
2008,GIN,Education,All,Core,54.64542817,46.58615494,80.82465768
2009,GIN,Education,All,Core,55.29087632,47.15509415,80.72808735
2010,GIN,Education,All,Core,56.87788049,48.76853986,80.80012867
2011,GIN,Education,All,Core,61.61589474,53.29914,82.50236658
2012,GIN,Education,All,Core,61.34436576,53.09954,82.59195395
2013,GIN,Education,All,Core,61.88746787,53.66655,82.63081993
2014,GIN,Education,All,Core,64.61769839,56.6493,83.78462124
2015,GIN,Education,All,Core,64.61769839,56.6493,83.78462124
2016,GIN,Education,All,Core,64.61769839,56.6493,83.78462124
2006,GIN,Education,Female,Core,45.77391528,39.79207516,80.63775784
2007,GIN,Education,Female,Core,46.71657211,40.80413532,80.77279665
2008,GIN,Education,Female,Core,46.09791034,40.22763538,80.82465768
2009,GIN,Education,Female,Core,46.73021484,40.78890514,80.72808735
2010,GIN,Education,Female,Core,47.71044984,41.80069483,80.80012867
2011,GIN,Education,Female,Core,53.44483073,46.946745,82.50236658
2012,GIN,Education,Female,Core,53.12674998,46.695955,82.59195395
2013,GIN,Education,Female,Core,53.58144932,47.17322,82.63081993
2014,GIN,Education,Female,Core,56.61726604,50.228975,83.78462124
2015,GIN,Education,Female,Core,56.61726604,50.228975,83.78462124
2016,GIN,Education,Female,Core,56.61726604,50.228975,83.78462124
2006,GIN,Education,Male,Core,62.95683596,52.60861015,80.63775784
2007,GIN,Education,Male,Core,63.69338873,53.4329586,80.77279665
2008,GIN,Education,Male,Core,63.04915956,52.83688545,80.82465768
2009,GIN,Education,Male,Core,63.70782165,53.41365623,80.72808735
2010,GIN,Education,Male,Core,65.89464803,55.62184543,80.80012867
